genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3019			D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	D-3-phosphoglycerate to phosphoserine module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3019			D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3020			Ribose 5-phosphate isomerase A (EC 5.3.1.6)	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3020			Ribose 5-phosphate isomerase A (EC 5.3.1.6)	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3029			Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3029			Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3030			Phosphoglycerate kinase (EC 2.7.2.3)	Phosphoglycerate kinase (EC 2.7.2.3)	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3030			Phosphoglycerate kinase (EC 2.7.2.3)	Phosphoglycerate kinase (EC 2.7.2.3)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3030			Phosphoglycerate kinase (EC 2.7.2.3)	Phosphoglycerate kinase (EC 2.7.2.3)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3031			D-erythrose-4-phosphate dehydrogenase (EC 1.2.1.72)	D-erythrose-4-phosphate dehydrogenase (EC 1.2.1.72)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3039			Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3039			Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3041			Galactose operon repressor, GalR-LacI family of transcriptional regulators	Galactose operon repressor, GalR-LacI family of transcriptional regulators	Metabolism	Carbohydrates	Di- and oligosaccharides	Galactose utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3042			Diaminopimelate decarboxylase (EC 4.1.1.20)	Diaminopimelate decarboxylase (EC 4.1.1.20)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	"Diaminopimelate Synthesis "
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3042			Diaminopimelate decarboxylase (EC 4.1.1.20)	Diaminopimelate decarboxylase (EC 4.1.1.20)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine DAP biosynthetic pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3042			Diaminopimelate decarboxylase (EC 4.1.1.20)	Diaminopimelate decarboxylase (EC 4.1.1.20)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine leader peptide
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3047			2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3047			2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)	2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3048			4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3052			Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)	Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)	Metabolism	Nucleosides and Nucleotides	Purines	Purine catabolism in Bacillus subtilis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3052			Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)	Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)	Metabolism	Nucleosides and Nucleotides	Purines	Xanthine dehydrogenase subunits
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3053			Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)	Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)	Metabolism	Nucleosides and Nucleotides	Purines	Purine catabolism in Bacillus subtilis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3053			Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)	Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)	Metabolism	Nucleosides and Nucleotides	Purines	Xanthine dehydrogenase subunits
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3054			Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)	Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)	Metabolism	Nucleosides and Nucleotides	Purines	Purine catabolism in Bacillus subtilis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3054			Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)	Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)	Metabolism	Nucleosides and Nucleotides	Purines	Xanthine dehydrogenase subunits
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3061			Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family / Selenium-dependent molybdenum hydroxylase system protein YqeB	Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family	Metabolism	Nucleosides and Nucleotides	Purines	Purine catabolism in Bacillus subtilis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3061			Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family / Selenium-dependent molybdenum hydroxylase system protein YqeB	Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family	Metabolism	Nucleosides and Nucleotides	Purines	Xanthine dehydrogenase subunits
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3063			Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76)	Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3063			Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76)	Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76)	Metabolism	Cofactors, Vitamins, Prosthetic Groups		Molybdopterin cytosine dinucleotide
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3063			Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76)	Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76)	Metabolism	Nucleosides and Nucleotides	Purines	Purine catabolism in Bacillus subtilis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3063			Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76)	Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76)	Metabolism	Nucleosides and Nucleotides	Purines	Xanthine dehydrogenase subunits
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3067			Possible hypoxanthine oxidase XdhD (EC 1.-.-.-)	Possible hypoxanthine oxidase XdhD (EC 1.-.-.-)	Metabolism	Nucleosides and Nucleotides	Purines	Xanthine dehydrogenase subunits
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3068			Xanthine permease @ Xanthine:proton symporter XanQ	Xanthine permease	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3068			Xanthine permease @ Xanthine:proton symporter XanQ	Xanthine permease	Metabolism	Nucleosides and Nucleotides	Purines	Purine catabolism in Bacillus subtilis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3071			Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	Biotin operon repressor	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3071			Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	Biotin operon repressor	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3071			Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	Biotin operon repressor	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3071			Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3071			Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3071			Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3072			Pantothenate kinase (EC 2.7.1.33)	Pantothenate kinase (EC 2.7.1.33)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme A	Coenzyme A
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3074			Translation elongation factor Tu	Translation elongation factor Tu	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in protein synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3074			Translation elongation factor Tu	Translation elongation factor Tu	Protein Processing	Protein Synthesis	Translation	Translation elongation factors, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3074			Translation elongation factor Tu	Translation elongation factor Tu	Protein Processing	Protein Synthesis		Universal GTPases
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3075			Translation elongation factor Tu	Translation elongation factor Tu	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in protein synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3075			Translation elongation factor Tu	Translation elongation factor Tu	Protein Processing	Protein Synthesis	Translation	Translation elongation factors, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3075			Translation elongation factor Tu	Translation elongation factor Tu	Protein Processing	Protein Synthesis		Universal GTPases
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3078			LSU ribosomal protein L11p (L12e)	LSU ribosomal protein L11p (L12e)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3078			LSU ribosomal protein L11p (L12e)	LSU ribosomal protein L11p (L12e)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3079			LSU ribosomal protein L1p (L10Ae)	LSU ribosomal protein L1p (L10Ae)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3079			LSU ribosomal protein L1p (L10Ae)	LSU ribosomal protein L1p (L10Ae)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3080			LSU ribosomal protein L10p (P0)	LSU ribosomal protein L10p (P0)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3080			LSU ribosomal protein L10p (P0)	LSU ribosomal protein L10p (P0)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3081			LSU ribosomal protein L7p/L12p (P1/P2)	LSU ribosomal protein L7p/L12p (P1/P2)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3081			LSU ribosomal protein L7p/L12p (P1/P2)	LSU ribosomal protein L7p/L12p (P1/P2)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3082			DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in transcription
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3082			DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	RNA Processing	RNA Processing	Transcription	RNA polymerase, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3083			DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in transcription
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3083			DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	RNA Processing	RNA Processing	Transcription	RNA polymerase, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3091			NADH pyrophosphatase (EC 3.6.1.22), decaps 5'-NAD modified RNA	NADH pyrophosphatase (EC 3.6.1.22), decaps 5'-NAD modified RNA	Metabolism	Metabolite damage and its repair or mitigation		Nudix proteins (nucleoside triphosphate hydrolases)
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3092			Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3092			Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3095			DNA-binding protein HU-alpha	DNA-binding protein HU-alpha	Miscellaneous	Miscellaneous		HU-alpha and dsDNA mimic protein interaction
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3097			Zinc resistance-associated protein	Zinc resistance-associated protein ZraP	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	ZraPRS-based zinc resistance
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3099			Sensor protein of zinc sigma-54-dependent two-component system	Sensor protein of zinc sigma-54-dependent two-component system	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	ZraPRS-based zinc resistance
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3100			Response regulator of zinc sigma-54-dependent two-component system	Response regulator of zinc sigma-54-dependent two-component system	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	ZraPRS-based zinc resistance
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3101			Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3102			IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	IMP cyclohydrolase (EC 3.5.4.10)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3102			IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3109			Aminoglycosides efflux system AcrAD-TolC, inner-membrane proton/drug antiporter AcrD (RND type)	Aminoglycosides efflux system AcrAD-TolC, inner-membrane proton/drug antiporter AcrD (RND type)	Membrane Transport	Membrane Transport	Multidrug efflux systems	Tripartite multidrug efflux systems (of RND type) AcrAB-TolC and related transporters
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3111			FIG138056: a glutathione-dependent thiol reductase	FIG138056: a glutathione-dependent thiol reductase	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine DAP biosynthetic pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3112			N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)	N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	"Diaminopimelate Synthesis "
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3112			N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)	N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine DAP biosynthetic pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3117			Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3118			Outer membrane beta-barrel assembly protein BamC	Outer membrane beta-barrel assembly protein BamC	Miscellaneous	Miscellaneous		beta-Barrel Assembly Machinery
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3119			4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	"Diaminopimelate Synthesis "
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3119			4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine DAP biosynthetic pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3119			4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)		Clustering-based subsystems	Lysine Biosynthesis	Peptidase clustering with DAP
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3120			Glycine cleavage system transcriptional antiactivator GcvR	Glycine cleavage system transcriptional antiactivator GcvR	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3126			Uracil permease @ Uracil:proton symporter UraA	Uracil permease	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3127			Uracil phosphoribosyltransferase (EC 2.4.2.9)	Uracil phosphoribosyltransferase (EC 2.4.2.9)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3129			Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3129			Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	Metabolism	Nucleosides and Nucleotides	Purines	Purine nucleotide synthesis regulator
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3130			Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3131			Polyphosphate kinase (EC 2.7.4.1)	Polyphosphate kinase (EC 2.7.4.1)	Metabolism	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3133			c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeF	c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeF	Regulation And Cell Signaling	Regulation and Cell signaling		Cyclic Di-GMP Turnover Proteins
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3139			GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3139			GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	Metabolism	Nucleosides and Nucleotides	Purines	GMP synthase
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3139			GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3139			GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3139			GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2)	Metabolism	Nucleosides and Nucleotides	Purines	GMP synthase
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3139			GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2)	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3140			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	CBS domain	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3140			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3140			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3141			Protein ImpG/VasA	T6SS component TssF (ImpG/VasA)		Membrane Transport	Protein secretion system, Type VI	Type VI secretion system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3142			Uncharacterized protein ImpH/VasB	T6SS component TssG (ImpH/VasB)		Membrane Transport	Protein secretion system, Type VI	Type VI secretion system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.3143			putative lipoprotein	T6SS secretion lipoprotein TssJ (VasD)		Membrane Transport	Protein secretion system, Type VI	Type VI secretion system
