genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3305			3336767	3337894	+	1128	yhcG	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3306			3337954	3338418	-	465	yhcH	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3307			3338415	3339290	-	876	nanK	N-acetylmannosamine kinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3308			3339287	3339976	-	690	nanE	putative N-acetylmannosamine-6-P epimerase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3309			3340024	3341514	-	1491	nanT	sialic acid transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3310			3341623	3342516	-	894	nanA	N-acetylneuraminate lyase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3311			3342638	3343429	-	792	nanR	DNA-binding transcriptional repressor of the nan operon, induced by sialic acid				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3312			3343809	3345176	+	1368	dcuD	putative transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3313			3345219	3345716	-	498	sspB	ClpXP protease specificity enhancing factor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3314			3345722	3346360	-	639	sspA	stringent starvation protein A				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3315			3346755	3347147	-	393	rpsI	30S ribosomal subunit protein S9				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3316			3347163	3347591	-	429	rplM	50S ribosomal subunit protein L13				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3317			3347810	3348937	-	1128	yhcM	conserved protein with nucleoside triphosphate hydrolase domain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3318			3349131	3349529	+	399	yhcB	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3319			3349683	3351050	+	1368	degQ	serine endoprotease, periplasmic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3320			3351140	3352207	+	1068	degS	serine endoprotease, periplasmic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3321			3352270	3353208	-	939	mdh	malate dehydrogenase, NAD(P)-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3322			3353643	3354113	+	471	argR	DNA-binding transcriptional dual regulator, L-arginine-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3323			3354478	3354741	+	264	yhcN	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3324			3354797	3355069	-	273	yhcO	putative barnase inhibitor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3325			3355161	3357128	-	1968	aaeB	p-hydroxybenzoic acid efflux system component				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3326			3357134	3358066	-	933	aaeA	p-hydroxybenzoic acid efflux system component				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3327			3358074	3358277	-	204	aaeX	membrane protein of efflux system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3328			3358460	3359389	+	930	aaeR	transcriptional regulator for aaeXAB operon				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3329			3359523	3360968	-	1446	tldD	putative peptidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3330			3361398	3365198	-	3801	yhdP	conserved membrane protein, predicted transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3331			3365266	3366735	-	1470	rng	ribonuclease G				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3332			3366725	3367318	-	594	yhdE	Maf-like protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3333			3367327	3367815	-	489	mreD	cell wall structural complex MreBCD transmembrane component MreD				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3334			3367815	3368918	-	1104	mreC	cell wall structural complex MreBCD transmembrane component MreC				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3335			3368984	3370027	-	1044	mreB	cell wall structural complex MreBCD, actin-like component MreB				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3336			3370332	3372272	-	1941	csrD	targeting factor for csrBC sRNA degradation				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3337			3372424	3373398	+	975	acuI	putative acryloyl-CoA reductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3340			3374376	3374846	+	471	accB	acetyl CoA carboxylase, BCCP subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3341			3374857	3376206	+	1350	accC	acetyl-CoA carboxylase, biotin carboxylase subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3342			3376315	3376557	+	243	yhdT	conserved inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3343			3376547	3377998	+	1452	panF	pantothenate:sodium symporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3344			3378010	3378891	+	882	prmA	methyltransferase for 50S ribosomal subunit protein L11				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3345			3379220	3380185	+	966	dusB	tRNA-dihydrouridine synthase B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3346			3380211	3380507	+	297	fis	global DNA-binding transcriptional dual regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3347			3380593	3381481	+	889	yhdJ					
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3348			3381565	3381744	+	180	yhdU	putative membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3349			3381747	3382409	-	663	envR	DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3350			3382808	3383965	+	1158	acrE	cytoplasmic membrane lipoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3351			3383977	3387081	+	3105	acrF	multidrug efflux system protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3352			3387334	3387555	+	222	yhdV	putative outer membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3355			3389078	3390259	+	1182	yhdX	putative amino-acid transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3356			3390269	3391372	+	1104	yhdY	putative amino-acid transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3357			3391380	3392138	+	759	yhdZ	putative amino-acid transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3367			3398180	3398734	+	555	yrdA	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3366			3398710	3398967	-	258	yrdB	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3368			3398964	3399782	-	819	aroE	dehydroshikimate reductase, NAD(P)-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3369			3399787	3400359	-	573	tsaC	tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein, threonine-dependent ADP-forming ATPase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3370			3400364	3400906	-	543	yrdD	putative DNA topoisomerase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3371			3400935	3401408	-	474	smg	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3372			3401380	3402504	-	1125	smf	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3373			3402634	3403143	+	510	def	peptide deformylase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3374			3403158	3404105	+	948	fmt	10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3375			3404151	3405440	+	1290	rsmB	16S rRNA m(5)C967 methyltransferase, SAM-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3376			3405462	3406838	+	1377	trkA	NAD-binding component of TrK potassium transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3377			3406968	3407378	+	411	mscL	mechanosensitive channel protein, high conductance				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4618			3407375	3407593	-	219	arfA	alternate ribosome-rescue factor A				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3378			3407649	3408074	-	426	zntR	DNA-binding transcriptional activator in response to Zn(II)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3379			3408085	3408453	-	369	yhdN	conserved protein, DUF1992 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3380			3408560	3408943	-	384	rplQ	50S ribosomal subunit protein L17				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3381			3408984	3409973	-	990	rpoA	RNA polymerase, alpha subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3382			3409999	3410619	-	621	rpsD	30S ribosomal subunit protein S4				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3383			3410653	3411042	-	390	rpsK	30S ribosomal subunit protein S11				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3384			3411059	3411415	-	357	rpsM	30S ribosomal subunit protein S13				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3385			3411562	3411678	-	117	rpmJ	50S ribosomal subunit protein L36				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3386			3411710	3413041	-	1332	secY	preprotein translocase membrane subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3387			3413049	3413483	-	435	rplO	50S ribosomal subunit protein L15				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3388			3413487	3413666	-	180	rpmD	50S ribosomal subunit protein L30				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3389			3413670	3414173	-	504	rpsE	30S ribosomal subunit protein S5				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3390			3414188	3414541	-	354	rplR	50S ribosomal subunit protein L18				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3391			3414551	3415084	-	534	rplF	50S ribosomal subunit protein L6				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3392			3415097	3415489	-	393	rpsH	30S ribosomal subunit protein S8				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3393			3415523	3415828	-	306	rpsN	30S ribosomal subunit protein S14				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3394			3415843	3416382	-	540	rplE	50S ribosomal subunit protein L5				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3395			3416397	3416711	-	315	rplX	50S ribosomal subunit protein L24				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3396			3416722	3417093	-	372	rplN	50S ribosomal subunit protein L14				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3397			3417258	3417512	-	255	rpsQ	30S ribosomal subunit protein S17				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3398			3417512	3417703	-	192	rpmC	50S ribosomal subunit protein L29				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3399			3417703	3418113	-	411	rplP	50S ribosomal subunit protein L16				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3400			3418126	3418827	-	702	rpsC	30S ribosomal subunit protein S3				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3401			3418845	3419177	-	333	rplV	50S ribosomal subunit protein L22				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3402			3419192	3419470	-	279	rpsS	30S ribosomal subunit protein S19				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3403			3419487	3420308	-	822	rplB	50S ribosomal subunit protein L2				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3404			3420326	3420628	-	303	rplW	50S ribosomal subunit protein L23				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3405			3420625	3421230	-	606	rplD	50S ribosomal subunit protein L4				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3406			3421241	3421870	-	630	rplC	50S ribosomal subunit protein L3				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3407			3421903	3422214	-	312	rpsJ	30S ribosomal subunit protein S10				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3408			3422452	3422871	-	420	gspB	part of gsp divergon involved in type II protein secretion				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3409			3422873	3424342	-	1470	gspA	general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3410			3424522	3425337	+	816	gspC	general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3411			3425321	3427273	+	1953	gspD	general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3412			3427283	3428764	+	1482	gspE	general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3413			3428761	3429957	+	1197	gspF	general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3414			3429967	3430404	+	438	gspG	pseudopilin, cryptic, general secretion pathway				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3415			3430412	3430921	+	510	gspH	putative general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3416			3430918	3431295	+	378	gspI	general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3417			3431288	3431875	+	588	gspJ	putative general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3418			3431868	3432851	+	984	gspK	general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3419			3432866	3434029	+	1164	gspL	general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3420			3434026	3434487	+	462	gspM	general secretory pathway component, cryptic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3421			3434487	3435164	+	678	gspO	bifunctional prepilin leader peptidase/ methylase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3422			3435193	3435669	-	477	bfr	bacterioferritin, iron storage and detoxification protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3423			3435741	3435935	-	195	bfd	bacterioferritin-associated ferredoxin				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3424			3436104	3438797	-	2694	chiA	periplasmic endochitinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3425			3439089	3440273	-	1185	tufA	protein chain elongation factor EF-Tu (duplicate of tufB)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3426			3440344	3442458	-	2115	fusA	protein chain elongation factor EF-G, GTP-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3427			3442486	3443025	-	540	rpsG	30S ribosomal subunit protein S7				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3428			3443122	3443496	-	375	rpsL	30S ribosomal subunit protein S12				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3429			3443622	3443909	-	288	tusB	protein required for 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3430			3443917	3444276	-	360	tusC	protein required for 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3431			3444276	3444662	-	387	tusD	sulfurtransferase for 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3432			3444662	3445384	-	723	yheO	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3433			3445551	3446363	-	813	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3434			3446584	3446802	+	219	slyX	protein required for phi X174 lysis				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3435			3446851	3447441	-	591	slyD	FKBP-type peptidyl prolyl cis-trans isomerase (rotamase)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3436			3447536	3447736	-	201	yheV	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3437			3447746	3449551	-	1806	kefB	potassium:proton antiporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3438			3449551	3450105	-	555	kefG	potassium-efflux system ancillary protein for KefB, glutathione-regulated				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3439			3450233	3452146	+	1914	yheS	fused predicted transporter subunits of ABC superfamily: ATP-binding components				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3440			3452146	3453168	+	1023	yheT	putative hydrolase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3441			3453162	3453380	+	219	yheU	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3442			3453434	3454303	+	870	prkB	putative phosphoribulokinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3443			3454358	3454762	-	405	yhfA	conserved protein, OsmC family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3444			3455064	3455696	+	633	crp	DNA-binding transcriptional dual regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3445			3455735	3457837	+	2103	yhfK	conserved inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3446			3457904	3459124	-	1221	argD	bifunctional acetylornithine aminotransferase/ succinyldiaminopimelate aminotransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3447			3459210	3459773	-	564	pabA	aminodeoxychorismate synthase, subunit II				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3448			3459805	3460407	-	603	fic	stationary-phase adenosine monophosphate-protein transferase domain protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3449			3460397	3460564	-	168	yhfG	putative Fic-binding protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3450			3460669	3461241	-	573	ppiA	peptidyl-prolyl cis-trans isomerase A (rotamase A)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3452			3461512	3462693	+	1182	tsgA	putative transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3453			3462955	3465498	+	2544	nirB	nitrite reductase, large subunit, NAD(P)H-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3454			3465495	3465821	+	327	nirD	nitrite reductase, NAD(P)H-binding, small subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3455			3465947	3466753	+	807	nirC	nitrite transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3456			3466772	3468145	+	1374	cysG	fused siroheme synthase 1,3-dimethyluroporphyriongen III dehydrogenase and siroheme ferrochelatase/uroporphyrinogen methyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3457			3468392	3468559	+	168	yhfL	small lipoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3458			3468854	3470191	+	1338	frlA	putative fructoselysine transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3459			3470212	3471234	+	1023	frlB	fructoselysine-6-P-deglycase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3460			3471284	3472114	+	831	frlC	fructoselysine 3-epimerase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3461			3472111	3472896	+	786	frlD	fructoselysine 6-kinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3462			3472996	3473727	+	732	frlR	putative DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3463			3473879	3474964	-	1086	yhfS	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3464			3474976	3476280	-	1305	yhfT	putative inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3465			3476292	3476645	-	354	yhfU	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3466			3476656	3477534	-	879	php	putative hydrolase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3467			3477531	3478757	-	1227	yhfW	putative mutase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3468			3478757	3479920	-	1164	yhfX	putative amino acid racemase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3469			3480004	3480366	-	363	yhfY	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3470			3480383	3481288	-	906	yhfZ	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3471			3481578	3482582	-	1005	trpS	tryptophanyl-tRNA synthetase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3472			3482575	3483333	-	759	gph	phosphoglycolate phosphatase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3473			3483326	3484003	-	678	rpe	D-ribulose-5-phosphate 3-epimerase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3474			3484021	3485591	-	1571	dam					
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3475			3484300	3485115	+	816	aph	aminoglycoside 3'-phosphotransferase, originally from Tn903				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3476			3485698	3486984	-	1287	damX	cell division protein that binds to the septal ring				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3477			3487076	3488164	-	1089	aroB	3-dehydroquinate synthase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3478			3488221	3488742	-	522	aroK	shikimate kinase I				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3479			3489143	3490381	-	1239	hofQ	protein required for the utilization of DNA as a carbon source; fimbrial transporter homolog				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3480			3490293	3490697	-	405	hofP	protein required for the utilization of DNA as a carbon source				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3481			3490687	3491127	-	441	hofO	protein required for the utilization of DNA as a carbon source				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3482			3491111	3491650	-	540	hofN	protein required for the utilization of DNA as a carbon source; fimbrial assembly protein homolog				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3483			3491650	3492429	-	780	hofM	protein required for the utilization of DNA as a carbon source, pilus assembly protein homolog				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3484			3492549	3495101	+	2553	mrcA	fused penicillin-binding protein 1a: murein transglycosylase/murein transpeptidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3485			3495267	3495827	-	561	nudE	adenosine nucleotide hydrolase; substrates include Ap3A, Ap2A, ADP-ribose, NADH				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3487			3496147	3498282	+	2136	yrfF	inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3488			3498347	3499015	+	669	yrfG	GMP/IMP nucleotidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3489			3499026	3499427	+	402	hslR	ribosome-associated heat shock protein Hsp15				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3490			3499452	3500330	+	879	hslO	heat shock protein Hsp33				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3491			3500393	3502117	-	1725	yhgE	putative inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3493			3502496	3504118	+	1623	pck	phosphoenolpyruvate carboxykinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3494			3504194	3505546	-	1353	envZ	sensory histidine kinase in two-component regulatory system with OmpR				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3495			3505543	3506262	-	720	ompR	DNA-binding response regulator in two-component regulatory system with EnvZ				
