genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3049		VBIEscCol313224_3049		28765	29454	+	690		CidA-associated membrane protein CidB	FIG00001473	PLF_561_00005383	PGF_03376181			
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3050		VBIEscCol313224_3050		29493	31142	-	1650		Acetate permease ActP (cation/acetate symporter)	FIG00049242	PLF_561_00000656	PGF_00024619			
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3051		VBIEscCol313224_3051		31139	31453	-	315		Inner membrane protein YjcH, clustering with ActP	FIG00001462	PLF_561_00002592	PGF_00041975			
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3052		VBIEscCol313224_3052		31848	33806	-	1959		Acetyl-CoA synthetase (EC 6.2.1.1)	FIG00022631	PLF_561_00000455	PGF_10523783	GO:0003987|acetate-CoA ligase activity	6.2.1.1|Acetate--CoA ligase	00010|Glycolysis / Gluconeogenesis;00620|Pyruvate metabolism;00640|Propanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3053		VBIEscCol313224_3053		34198	35634	+	1437		Cytochrome c552 precursor (EC 1.7.2.2)	FIG00001537	PLF_561_00001061	PGF_00420561	GO:0042279|nitrite reductase (cytochrome, ammonia-forming) activity	1.7.2.2|Nitrite reductase (cytochrome\; ammonia-forming)	00910|Nitrogen metabolism
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3054		VBIEscCol313224_3054		35679	36245	+	567		Cytochrome c-type protein NrfB precursor	FIG00002420	PLF_561_00002866	PGF_03345642			
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3055		VBIEscCol313224_3055		36242	36913	+	672		NrfC protein	FIG00002278	PLF_561_00003017	PGF_00026307	GO:0005506|iron ion binding;GO:0006118|electron transport;GO:0009055|electron carrier activity		
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3056		VBIEscCol313224_3056		36910	37866	+	957		NrfD protein	FIG00019454	PLF_561_00002775	PGF_00026310			
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3057		VBIEscCol313224_3057		37982	39604	+	1623		Cytochrome c-type heme lyase subunit nrfE, nitrite reductase complex assembly	FIG00003570	PLF_561_00001176	PGF_00420517			
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3058		VBIEscCol313224_3058		39597	39980	+	384		Formate-dependent nitrite reductase complex subunit NrfF	FIG00362834	PLF_561_00002567	PGF_00006246			
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3059		VBIEscCol313224_3059		39977	40573	+	597		Formate-dependent nitrite reductase complex subunit NrfG	FIG00003767	PLF_561_00002705	PGF_00006247			
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3060		VBIEscCol313224_3060		40708	40836	-	129		hypothetical protein		PLF_561_00003340	PGF_00137609			
562.2284	Escherichia coli GSK2024	AXOE01000042	PATRIC	CDS	fig|562.2284.peg.3061		VBIEscCol313224_3061		40916	42229	+	1314		Proton/glutamate symporter @ Proton/aspartate symporter	FIG01304378	PLF_561_00000315	PGF_02748988			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	source					1	40643	+	40643								
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3062		VBIEscCol313224_3062		107	565	-	459		Transposase, IS200 family	FIG01306568	PLF_561_00000184	PGF_08338115			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3063		VBIEscCol313224_3063		757	2274	-	1518		Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	FIG00000300	PLF_561_00000023	PGF_00710545	GO:0004824|lysine-tRNA ligase activity	6.1.1.6|Lysine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3064		VBIEscCol313224_3064		2284	3165	-	882		Peptide chain release factor 2 @ programmed frameshift-containing	FIG00624891	PLF_561_00001998	PGF_00696203			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3065		VBIEscCol313224_3065		3166	3321	+	156		hypothetical protein	FIG00638340	PLF_561_00051477	PGF_01644549			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3066		VBIEscCol313224_3066		3473	5206	-	1734		Single-stranded-DNA-specific exonuclease RecJ	FIG00060517	PLF_561_00001035	PGF_07058357			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3067		VBIEscCol313224_3067		5212	5922	-	711		Thiol:disulfide interchange protein DsbC	FIG00000919	PLF_561_00002733	PGF_00924816			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3068		VBIEscCol313224_3068		5947	6843	-	897		Site-specific tyrosine recombinase XerD	FIG01227142	PLF_561_00002441	PGF_00052943			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3069		VBIEscCol313224_3069		6955	7476	+	522		Flavodoxin 2	FIG00002285	PLF_561_00001974	PGF_00005921	GO:0010181|FMN binding;GO:0016491|oxidoreductase activity		
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3070		VBIEscCol313224_3070		7516	7902	-	387		Putative inner membrane protein	FIG00731769	PLF_561_00002008	PGF_00041555			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3071		VBIEscCol313224_3071		7904	8170	-	267		Succinate dehydrogenase flavin-adding protein, antitoxin of CptAB toxin-antitoxin	FIG00004389	PLF_561_00002249	PGF_02069837			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3072		VBIEscCol313224_3072		8413	9393	+	981		tRNA-modifying protein YgfZ	FIG00043717	PLF_561_00001622	PGF_00006100			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3073		VBIEscCol313224_3073		9470	10129	-	660		FIG01964566: Predicted membrane protein, hemolysin III homolog	FIG01323667	PLF_561_00001511	PGF_00002592			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3074		VBIEscCol313224_3074		10293	10604	-	312		RNA-binding domain protein	FIG00554592	PLF_561_00002844	PGF_00046613			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3075		VBIEscCol313224_3075		10643	12082	+	1440		6-phospho-beta-glucosidase (EC 3.2.1.86)	FIG00001882	PLF_561_00000694	PGF_08148954	GO:0008706|6-phospho-beta-glucosidase activity	3.2.1.86|6-phospho-beta-glucosidase	00010|Glycolysis / Gluconeogenesis
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3076		VBIEscCol313224_3076		12248	15121	-	2874		Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2)	FIG00000700	PLF_561_00000785	PGF_00008773	GO:0004375|glycine dehydrogenase (decarboxylating) activity	1.4.4.2|Glycine dehydrogenase (decarboxylating)	00260|Glycine, serine and threonine metabolism
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3077		VBIEscCol313224_3077		15239	15628	-	390		Glycine cleavage system H protein	FIG00000296	PLF_561_00002188	PGF_01674551	GO:0005960|glycine cleavage complex;GO:0006546|glycine catabolic process		
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3078		VBIEscCol313224_3078		15652	16746	-	1095		Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	FIG00138538	PLF_561_00000991	PGF_00053770		2.1.2.10|Aminomethyltransferase	00260|Glycine, serine and threonine metabolism;00670|One carbon pool by folate;00910|Nitrogen metabolism
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3079		VBIEscCol313224_3079		16922	17071	-	150		hypothetical protein	FIG00639926	PLF_561_00006583	PGF_01650325			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3080		VBIEscCol313224_3080		17194	18396	-	1203		2-polyprenylphenol hydroxylase	FIG00000684	PLF_561_00002428	PGF_07800768			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3081		VBIEscCol313224_3081		18419	19597	-	1179		2-polyprenyl-6-methoxyphenol hydroxylase	FIG00000772	PLF_561_00001809	PGF_03006190			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3082		VBIEscCol313224_3082		19594	20919	-	1326		Xaa-Pro aminopeptidase (EC 3.4.11.9)	FIG00010600	PLF_561_00001479	PGF_00066867	GO:0008451|X-Pro aminopeptidase activity	3.4.11.9|Xaa-Pro aminopeptidase	
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3083		VBIEscCol313224_3083		20945	21505	-	561		UPF0149 exported protein YgfB	FIG01306727	PLF_561_00002673	PGF_00064220			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3084		VBIEscCol313224_3084		21691	22020	+	330		Z-ring-associated protein ZapA	FIG00138632	PLF_561_00002539	PGF_06833427			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3085		VBIEscCol313224_3085		22266	22868	+	603		5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	FIG00000252	PLF_561_00001491	PGF_04457297	GO:0030272|5-formyltetrahydrofolate cyclo-ligase activity	6.3.3.2|5-formyltetrahydrofolate cyclo-ligase	00670|One carbon pool by folate
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3086		VBIEscCol313224_3086		23258	24490	-	1233		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	FIG00031250	PLF_561_00001257	PGF_00012987	GO:0004617|phosphoglycerate dehydrogenase activity	1.1.1.95|Phosphoglycerate dehydrogenase	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3087		VBIEscCol313224_3087		24746	25405	-	660		Ribose-5-phosphate isomerase A (EC 5.3.1.6)	FIG00000415	PLF_561_00001297	PGF_05657253	GO:0004751|ribose-5-phosphate isomerase activity	5.3.1.6|Ribose-5-phosphate isomerase	00030|Pentose phosphate pathway;00710|Carbon fixation in photosynthetic organisms
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3088		VBIEscCol313224_3088		25461	25691	-	231		Putative uncharacterized protein YqfE	FIG00639908	PLF_561_00003507	PGF_00013364			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3089		VBIEscCol313224_3089		25743	25856	-	114		hypothetical protein	FIG00638284	PLF_561_00005185	PGF_00320635			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3090		VBIEscCol313224_3090		25832	26725	+	894		Transcriptional regulator ArgP, LysR family	FIG00002895	PLF_561_00001604	PGF_05946087			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3091		VBIEscCol313224_3091		26928	27983	+	1056		Methylmalonyl-CoA mutase (EC 5.4.99.2)	FIG00000927	PLF_561_00000167	PGF_00021020	GO:0004494|methylmalonyl-CoA mutase activity	5.4.99.2|Methylmalonyl-CoA mutase	00280|Valine, leucine and isoleucine degradation;00630|Glyoxylate and dicarboxylate metabolism;00640|Propanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3092		VBIEscCol313224_3092		27980	28876	-	897		LysR family transcriptional regulator YgfI	FIG00006483	PLF_561_00000077	PGF_00017860			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3093		VBIEscCol313224_3093		29034	29774	-	741		Protein of unknown function DUF541	FIG00002956	PLF_561_00001548	PGF_00038363			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3094		VBIEscCol313224_3094		29867	30460	-	594		Arginine exporter protein ArgO	FIG00731583	PLF_561_00039800	PGF_03138644			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3095		VBIEscCol313224_3095		30641	31501	-	861		Protein involved in stability of MscS mechanosensitive channel	FIG00137267	PLF_561_00000512	PGF_01709666			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3096		VBIEscCol313224_3096		31692	32771	-	1080		Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	FIG00000370	PLF_561_00001129	PGF_10143857	GO:0004332|fructose-bisphosphate aldolase activity	4.1.2.13|Fructose-bisphosphate aldolase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3097		VBIEscCol313224_3097		32986	34149	-	1164		Phosphoglycerate kinase (EC 2.7.2.3)	FIG00054459	PLF_561_00002001	PGF_02277678	GO:0004618|phosphoglycerate kinase activity	2.7.2.3|Phosphoglycerate kinase	00010|Glycolysis / Gluconeogenesis;00710|Carbon fixation in photosynthetic organisms
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3098		VBIEscCol313224_3098		34199	35218	-	1020		D-erythrose-4-phosphate dehydrogenase (EC 1.2.1.72)	FIG00001846	PLF_561_00000999	PGF_00008509		1.2.1.72|Erythrose-4-phosphate dehydrogenase	00750|Vitamin B6 metabolism
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3099		VBIEscCol313224_3099		35590	36021	+	432		Predicted regulator of STY3230 transporter operon	FIG00948270	PLF_561_00003708	PGF_00036239			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3100		VBIEscCol313224_3100		36044	36622	+	579		Substrate-specific component STY3230 of queuosine-regulated ECF transporter	FIG00076285	PLF_561_00003712	PGF_00054410			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3101		VBIEscCol313224_3101		36623	37330	+	708		Transmembrane component STY3231 of energizing module of queuosine-regulated ECF transporter	FIG01298199	PLF_561_00003682	PGF_00060524			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3102		VBIEscCol313224_3102		37312	37995	+	684		ATPase component STY3232 of energizing module of queuosine-regulated ECF transporter	FIG01296685	PLF_561_00003701	PGF_00021761			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3103		VBIEscCol313224_3103		37989	38666	+	678		ATPase component STY3233 of energizing module of queuosine-regulated ECF transporter	FIG00005893	PLF_561_00003694	PGF_00021789			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3104		VBIEscCol313224_3104		38638	39351	-	714		Uncharacterized sugar kinase YggC		PLF_561_00001929	PGF_08181064			
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3105		VBIEscCol313224_3105		39348	39857	-	510		Fumarate hydratase FumE (EC 4.2.1.2)	FIG01318494	PLF_561_00000938	PGF_00058048	GO:0004333|fumarate hydratase activity	4.2.1.2|Fumarate hydratase	00020|Citrate cycle (TCA cycle);00720|Reductive carboxylate cycle (CO2 fixation)
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3106		VBIEscCol313224_3106		40006	40194	-	189		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)		PLF_561_00000590	PGF_08364774	GO:0042132|fructose-bisphosphatase activity	3.1.3.11|Fructose-bisphosphatase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms
562.2284	Escherichia coli GSK2024	AXOE01000043	PATRIC	CDS	fig|562.2284.peg.3107		VBIEscCol313224_3107		40191	40580	-	390		Uncharacterized protein YggP	FIG00008308	PLF_561_00000426	PGF_00042856			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	source					1	40185	+	40185								
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3108		VBIEscCol313224_3108		378	1409	+	1032		Galactose operon repressor, GalR-LacI family of transcriptional regulators	FIG00003129	PLF_561_00002298	PGF_03047945			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3109		VBIEscCol313224_3109		1416	2678	-	1263		Diaminopimelate decarboxylase (EC 4.1.1.20)	FIG00138250	PLF_561_00001001	PGF_10373476	GO:0008836|diaminopimelate decarboxylase activity	4.1.1.20|Diaminopimelate decarboxylase	00300|Lysine biosynthesis
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3110		VBIEscCol313224_3110		2800	3735	+	936		Transcriptional activator protein LysR	FIG00002868	PLF_561_00001159	PGF_00057553			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3111		VBIEscCol313224_3111		3722	4414	-	693		Uncharacterized protein YgeA of aspartate/glutamate/hydantoin racemase family	FIG01955519	PLF_561_00000943	PGF_04122372			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3112		VBIEscCol313224_3112		4543	5961	-	1419		low-affinity L-arabinose transport system proton symport protein	FIG00002070	PLF_561_00001099	PGF_00400692			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3113		VBIEscCol313224_3113		6128	6244	-	117		hypothetical protein		PLF_561_00008674	PGF_01650968			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3114		VBIEscCol313224_3114		6276	7037	-	762		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)		PLF_561_00001397	PGF_00061907	GO:0047001|2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase activity;GO:0008678|2-deoxy-D-gluconate 3-dehydrogenase activity	1.1.1.127|2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase;1.1.1.125|2-deoxy-D-gluconate 3-dehydrogenase	00040|Pentose and glucuronate interconversions
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3115		VBIEscCol313224_3115		7067	7903	-	837		4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)	FIG00003227	PLF_561_00002686	PGF_00423470		5.3.1.17|5-dehydro-4-deoxy-D-glucuronate isomerase	00040|Pentose and glucuronate interconversions
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3116		VBIEscCol313224_3116		8190	9371	-	1182		Acetyl-CoA acetyltransferase (EC 2.3.1.9)	FIG00000004	PLF_561_00002468	PGF_10164212	GO:0003985|acetyl-CoA C-acetyltransferase activity	2.3.1.9|Acetyl-CoA C-acetyltransferase	00071|Fatty acid metabolism;00072|Synthesis and degradation of ketone bodies;00280|Valine, leucine and isoleucine degradation;00310|Lysine degradation;00362|Benzoate degradation via hydroxylation;00380|Tryptophan metabolism;00620|Pyruvate metabolism;00630|Glyoxylate and dicarboxylate metabolism;00640|Propanoate metabolism;00650|Butanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation);00900|Terpenoid backbone biosynthesis
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3117		VBIEscCol313224_3117		9626	10855	+	1230		Inner membrane transport protein YqeG	FIG00033877	PLF_561_00000887	PGF_00014288			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	tRNA	fig|562.2284.rna.57		VBIEscCol313224_r057		11174	11244	-	71		tRNA-Gly-CCC						
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3118		VBIEscCol313224_3118		11323	12078	-	756		Uncharacterized lipoprotein YgeR	FIG00004499	PLF_561_00024697	PGF_03310415			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3119		VBIEscCol313224_3119		12492	14789	+	2298		Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)	FIG00000962	PLF_561_00000986	PGF_10370701		1.17.1.4|Xanthine dehydrogenase	00230|Purine metabolism
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3120		VBIEscCol313224_3120		14800	15678	+	879		Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)	FIG01176807	PLF_561_00003332	PGF_10555148		1.17.1.4|Xanthine dehydrogenase	00230|Purine metabolism
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3121		VBIEscCol313224_3121		15675	16154	+	480		Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)	FIG00149566	PLF_561_00003320	PGF_02314677		1.17.1.4|Xanthine dehydrogenase	00230|Purine metabolism
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3122		VBIEscCol313224_3122		16194	17972	-	1779		Uncharacterized sigma-54-dependent transcriptional regulator YgeV	FIG00008382	PLF_561_00002045	PGF_01554605			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3123		VBIEscCol313224_3123		18448	19638	+	1191		Aspartate/ornithine carbamoyltransferase family protein protein YgeW		PLF_561_00003268	PGF_10531984			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3124		VBIEscCol313224_3124		19696	20892	+	1197		Diaminopropionate ammonia-lyase (EC 4.3.1.15)	FIG00007853	PLF_561_00003300	PGF_00423101	GO:0008838|diaminopropionate ammonia-lyase activity	4.3.1.15|Diaminopropionate ammonia-lyase	
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3125		VBIEscCol313224_3125		20950	22161	+	1212		Putative deacetylase YgeY	FIG01955922	PLF_561_00003353	PGF_00040527			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3126		VBIEscCol313224_3126		22202	23599	+	1398		D-phenylhydantoinase	FIG00142990	PLF_561_00003334	PGF_05131265			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3127		VBIEscCol313224_3127		23647	24579	+	933		Carbamate kinase-like protein YqeA	FIG00146542	PLF_561_00003321	PGF_10347501			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3128		VBIEscCol313224_3128		24620	26245	-	1626		Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family / Selenium-dependent molybdenum hydroxylase system protein YqeB	FIG01304012	PLF_561_00003319	PGF_07031208			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3129		VBIEscCol313224_3129		26293	27063	-	771		Accessory protein YqeC in selenium-dependent molybdenum hydroxylase maturation	FIG00000902	PLF_561_00003361	PGF_07777374			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3130		VBIEscCol313224_3130		27167	27745	+	579		Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76)	FIG00007638	PLF_561_00003324	PGF_10338075	GO:0061602|molybdenum cofactor cytidylyltransferase activity	2.7.7.76|Molybdenum cofactor cytidylyltransferase	
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3131		VBIEscCol313224_3131		28067	31165	+	3099		Uncharacterized [4Fe4S] protein YgfK	FIG01278070	PLF_561_00143550	PGF_04489370			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3132		VBIEscCol313224_3132		31168	32496	+	1329		Putative aminohydrolase SsnA	FIG00007442	PLF_561_00003329	PGF_08070585			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3133		VBIEscCol313224_3133		32547	33326	+	780		Uncharacterized protein YgfM	FIG00007605	PLF_561_00003358	PGF_00065572			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3134		VBIEscCol313224_3134		33323	36193	+	2871		Possible hypoxanthine oxidase XdhD (EC 1.-.-.-)	FIG01271998	PLF_561_00003331	PGF_00035206		1.-.-.-|Oxidoreductases.	00231|Puromycin biosynthesis;00592|alpha-Linolenic acid metabolism;00633|Trinitrotoluene degradation;00780|Biotin metabolism;00860|Porphyrin and chlorophyll metabolism;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01057|Biosynthesis of type II polyketide products
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3135		VBIEscCol313224_3135		36358	37758	+	1401		Xanthine permease @ Xanthine:proton symporter XanQ	FIG00340381	PLF_561_00003328	PGF_04149852			
562.2284	Escherichia coli GSK2024	AXOE01000044	PATRIC	CDS	fig|562.2284.peg.3136		VBIEscCol313224_3136		37776	39092	+	1317		Guanine deaminase (EC 3.5.4.3)	FIG00117785	PLF_561_00003341	PGF_00010332	GO:0008892|guanine deaminase activity	3.5.4.3|Guanine deaminase	00230|Purine metabolism
562.2284	Escherichia coli GSK2024	AXOE01000045	PATRIC	source					1	39812	+	39812								
562.2284	Escherichia coli GSK2024	AXOE01000045	PATRIC	CDS	fig|562.2284.peg.3137		VBIEscCol313224_3137		8	1051	-	1044		DUF1176 domain-containing protein	FIG01200701	PLF_561_00002759	PGF_00422436			
562.2284	Escherichia coli GSK2024	AXOE01000045	PATRIC	CDS	fig|562.2284.peg.3138		VBIEscCol313224_3138		1177	1752	-	576		GDP-mannose pyrophosphatase NudK	FIG01296651	PLF_561_00002638	PGF_00006737			
562.2284	Escherichia coli GSK2024	AXOE01000045	PATRIC	CDS	fig|562.2284.peg.3139		VBIEscCol313224_3139		1820	3730	-	1911		Protein AegA	FIG00007957	PLF_561_00002510	PGF_00037873			
562.2284	Escherichia coli GSK2024	AXOE01000045	PATRIC	CDS	fig|562.2284.peg.3140		VBIEscCol313224_3140		3692	3823	+	132		hypothetical protein	FIG00638511	PLF_561_00052650	PGF_00134430			
