genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	property	source	evidence	source_id	organism	function	classification	pmid	query_coverage	subject_coverage	identity	e_value
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3541		VBIEscCol313224_3541		Fumarate reductase subunit C	Drug Target	DrugBank	BLAT	P0A8Q0	Escherichia coli (strain K12)	"""2-[1-(4-CHLORO-PHENYL)-ETHYL]-4,6-DINITRO-PHENOL;2-HEPTYL-4-HYDROXY QUINOLINE N-OXIDE"""	Drug target		100	100	100	3e-72
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3542		VBIEscCol313224_3542		Fumarate reductase iron-sulfur protein (EC 1.3.5.4)	Drug Target	DrugBank	BLAT	P0AC47	Escherichia coli (strain K12)	"""2-[1-(4-CHLORO-PHENYL)-ETHYL]-4,6-DINITRO-PHENOL;2-HEPTYL-4-HYDROXY QUINOLINE N-OXIDE"""	Drug target		100	100	99	1e-144
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3543		VBIEscCol313224_3543		Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	Drug Target	DrugBank	BLAT	P00363	Escherichia coli (strain K12)	"""Thiabendazole;2-[1-(4-CHLORO-PHENYL)-ETHYL]-4,6-DINITRO-PHENOL;2-HEPTYL-4-HYDROXY QUINOLINE N-OXIDE"""	Drug target		100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3544		VBIEscCol313224_3544		Translation elongation factor P Lys34--(R)-beta-lysine ligase	Virulence Factor	Victors	BLAT	16767593	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			9826331	100	100	92	1e-177
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3545		VBIEscCol313224_3545		Inner membrane transporter YjeM	Transporter	TCDB	BLAT	P39282	Escherichia coli (strain K12)	the amino acid-polyamine-organocation (apc) family.	2.A.3.7.5	15919996;16738553;7610040;9278503	98	98	98	1e-284
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3546		VBIEscCol313224_3546		Pimeloyl-[acyl-carrier protein] methyl ester esterase BioH (EC 3.1.1.85)	Drug Target	DrugBank	BLAT	P13001	Escherichia coli (strain K12)	3-Hydroxy-Propanoic Acid	Drug target		100	75	96	1e-103
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3550		VBIEscCol313224_3550		High-affinity gluconate transporter GntT	Transporter	TCDB	BLAT	P39835	Escherichia coli	the gluconate:h(+) symporter (gntp) family.	2.A.8.1.4	15919996;16397293;16738553;2845225;3040894;7984428;8987614;9045817;9278503	100	100	100	1e-247
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3552		VBIEscCol313224_3552		Maltodextrin phosphorylase (EC 2.4.1.1)	Drug Target	DrugBank	BLAT	P00490	Escherichia coli (strain K12)	Beta-D-Glucose;Alpha-D-Glucose-1-Phosphate;Maltose	Drug target		100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3554		VBIEscCol313224_3554		Transcriptional activator of maltose regulon, MalT	Drug Target	DrugBank	BLAT	P06993	Escherichia coli (strain K12)	Benzoic Acid	Drug target		100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3555		VBIEscCol313224_3555		RNA 3'-terminal phosphate cyclase (EC 6.5.1.4)	Drug Target	DrugBank	BLAT	P46849	Escherichia coli (strain K12)	Citric Acid	Drug target		100	100	97	1e-185
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3559		VBIEscCol313224_3559		Rhomboid protease GlpG (EC 3.4.21.105)	Drug Target	DrugBank	BLAT	P09391	Escherichia coli (strain K12)	Lauryl Dimethylamine-N-Oxide	Drug target		100	100	98	1e-161
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3559		VBIEscCol313224_3559		Rhomboid protease GlpG (EC 3.4.21.105)	Transporter	TCDB	BLAT	P09391	Escherichia coli (strain K12)	the rhomboid protease (rhomboid) family.	9.B.104.1.1	15919996;16216077;16397293;16621838;16738553;17051161;17099694;17190827;17277078;17493126;3045764;8955387;9278503	100	100	98	1e-161
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3560		VBIEscCol313224_3560		Thiosulfate sulfurtransferase GlpE (EC 2.8.1.1)	Drug Target	DrugBank	BLAT	P0A6V7	Shigella flexneri	S-Mercaptocysteine	Drug target		100	100	99	3e-58
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3568		VBIEscCol313224_3568		Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY	Drug Target	DrugBank	BLAT	P0AE67	Escherichia coli (strain K12)	S-Methyl Phosphocysteine;3-Aminosuccinimide;Aspartate Beryllium Trifluoride	Drug target		100	100	98	2e-65
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3568		VBIEscCol313224_3568		Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY	Virulence Factor	VFDB	BLAT	VFG043206	Yersinia enterocolitica subsp. enterocolitica 8081				100	100	89	2e-60
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3569		VBIEscCol313224_3569		Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)	Virulence Factor	VFDB	BLAT	VFG043207	Yersinia enterocolitica subsp. enterocolitica 8081				100	100	85	1e-169
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3570		VBIEscCol313224_3570		Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)	Drug Target	DrugBank	BLAT	P07801	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	S-Adenosyl-L-Homocysteine	Drug target		100	99	87	1e-144
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3573		VBIEscCol313224_3573		Methyl-accepting chemotaxis protein II (aspartate chemoreceptor protein)	Drug Target	DrugBank	BLAT	P02941	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	"""1,10-Phenanthroline"""	Drug target		94	94	81	1e-236
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3574		VBIEscCol313224_3574		Positive regulator of CheA protein activity (CheW)	Virulence Factor	VFDB	BLAT	VFG043210	Yersinia enterocolitica subsp. enterocolitica 8081				92	93	87	4e-70
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3576		VBIEscCol313224_3576		Flagellar motor rotation protein MotB	Transporter	TCDB	BLAT	P0AF06	Escherichia coli	the h(+)- or na(+)-translocating bacterial flagellar motor/exbbd outer membrane transport energizer (mot/exb) superfamily.	1.A.30.1.1	15919996;16738553;1719217;2002011;2061285;2447650;3007435;6090403;7643400;9097040;9278503	100	100	99	1e-173
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3577		VBIEscCol313224_3577		Flagellar motor rotation protein MotA	Transporter	TCDB	BLAT	P09348	Escherichia coli	the h(+)- or na(+)-translocating bacterial flagellar motor/exbbd outer membrane transport energizer (mot/exb) superfamily.	1.A.30.1.1	15919996;16738553;1719217;2002011;2061285;2447650;3007435;6090403;7643400;9097040;9278503	100	100	99	1e-161
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3577		VBIEscCol313224_3577		Flagellar motor rotation protein MotA	Virulence Factor	VFDB	BLAT	VFG043213	Yersinia enterocolitica subsp. enterocolitica 8081				100	100	81	1e-135
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3581		VBIEscCol313224_3581		Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15)	Drug Target	DrugBank	BLAT	P31677	Escherichia coli (strain K12)	Uridine diphosphate glucose;alpha-D-glucose 6-phosphate;Uridine-5'-Diphosphate;Uridine-5'-Diphosphate-2-Deoxy-2-Fluoro-Alpha-D-Galactose	Drug target		100	100	99	1e-280
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3582		VBIEscCol313224_3582		Trehalose-6-phosphate phosphatase (EC 3.1.3.12)	Drug Target	TTD	BLAT	TTDR00399					100	100	99	1e-151
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3583		VBIEscCol313224_3583		L-arabinose ABC transporter, permease protein AraH	Transporter	TCDB	BLAT	P0AE26	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.2	15919996;16397293;16738553;2204627;2445996;2656640;326784;326785;6885805;7028715;7031057;8045430;9097040;9278503;9298646	100	100	99	1e-181
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3584		VBIEscCol313224_3584		L-arabinose ABC transporter, ATP-binding protein AraG	Transporter	TCDB	BLAT	P0AAF3	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.2	15919996;16397293;16738553;2204627;2445996;2656640;326784;326785;6885805;7028715;7031057;8045430;9097040;9278503;9298646	100	100	99	1e-291
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3585		VBIEscCol313224_3585		L-arabinose ABC transporter, substrate-binding protein AraF	Drug Target	DrugBank	BLAT	P02924	Escherichia coli (strain K12)	Alpha-L-Arabinose;Beta-L-Arabinose;Alpha-D-Fucose;Beta-D-Fucose	Drug target		100	100	98	1e-186
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3585		VBIEscCol313224_3585		L-arabinose ABC transporter, substrate-binding protein AraF	Transporter	TCDB	BLAT	P02924	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.2	15919996;16397293;16738553;2204627;2445996;2656640;326784;326785;6885805;7028715;7031057;8045430;9097040;9278503;9298646	100	100	98	1e-186
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3594		VBIEscCol313224_3594		Tyrosine-specific transport protein	Transporter	TCDB	BLAT	P0AAD4	Escherichia coli	the hydroxy/aromatic amino acid permease (haaap) family.	2.A.42.1.1	15919996;16738553;3049553;9097040;9278503	100	94	99	1e-215
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3598		VBIEscCol313224_3598		Inner membrane protein YeeA	Transporter	TCDB	BLAT	P33011	Escherichia coli (strain K12)	the aromatic acid exporter (arae) family.	2.A.85.7.1	15919996;16738553;9097040;9278503	100	100	99	1e-203
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3602		VBIEscCol313224_3602		Low-affinity putrescine importer PlaP	Transporter	TCDB	BLAT	P0AA47	Escherichia coli (strain K12)	the amino acid-polyamine-organocation (apc) family.	2.A.3.1.14	15919996;16738553;21266585;9097040;9278503	100	100	99	1e-260
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3607		VBIEscCol313224_3607		ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl	Drug Target	DrugBank	BLAT	P60757	Escherichia coli (strain K12)	Phosphoribosyl Atp	Drug target		100	100	100	1e-168
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3608		VBIEscCol313224_3608		Histidinol dehydrogenase (EC 1.1.1.23)	Drug Target	DrugBank	BLAT	P06988	Escherichia coli (strain K12)	"""Histidinol;Glycerol;1,4-Dithiothreitol"""	Drug target		100	100	98	1e-241
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3609		VBIEscCol313224_3609		Histidinol-phosphate aminotransferase (EC 2.6.1.9)	Drug Target	DrugBank	BLAT	P06986	Escherichia coli (strain K12)	Pyridoxyl-Glutamic Acid-5'-Monophosphate;Pyridoxamine-5'-Phosphate;Phosphoric Acid Mono-[2-Amino-3-(3h-Imidazol-4-Yl)-Propyl]Ester	Drug target		100	100	99	1e-203
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3616		VBIEscCol313224_3616		UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	Antibiotic Resistance	CARD	BLAT	AAC75089.1	Escherichia coli str. K-12 substr. MG1655		gene altering cell wall charge conferring antibiotic resistance;polymyxin resistance gene		100	100	99	1e-220
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3616		VBIEscCol313224_3616		UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	Virulence Factor	PATRIC_VF	BLAT	SL1344_2057	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		Virulence	16518469	100	100	89	1e-199
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3616		VBIEscCol313224_3616		UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	Virulence Factor	Victors	BLAT	16765410	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			16518469	100	100	89	1e-199
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3617		VBIEscCol313224_3617		6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	Human Homolog	Human	BLASTP	NP_002622.2	Homo sapiens				99	97	53	5e-171
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3619		VBIEscCol313224_3619		Molybdenum cofactor guanylyltransferase (EC 2.7.7.77)	Drug Target	DrugBank	BLAT	P32173	Escherichia coli (strain K12)	Guanosine-5'-Triphosphate;Citric Acid	Drug target		100	100	96	1e-107
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3621		VBIEscCol313224_3621		YihE protein, a ser/thr kinase implicated in LPS synthesis and Cpx signalling	Virulence Factor	Victors	BLAT	82778968	Shigella dysenteriae Sd197			15073317	100	100	98	1e-194
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3622		VBIEscCol313224_3622		Periplasmic thiol:disulfide interchange protein DsbA	Drug Target	DrugBank	BLAT	P0AEG4	Escherichia coli (strain K12)	UBIQUINONE-1	Drug target		100	100	99	1e-116
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3622		VBIEscCol313224_3622		Periplasmic thiol:disulfide interchange protein DsbA	Virulence Factor	PATRIC_VF	BLAT	LF82_0521	Escherichia coli LF82		Adherence	17449627	100	100	100	1e-117
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3622		VBIEscCol313224_3622		Periplasmic thiol:disulfide interchange protein DsbA	Virulence Factor	Victors	BLAT	117626134	"Escherichia coli APEC O1 "			9224871	100	100	100	1e-117
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3626		VBIEscCol313224_3626		DNA polymerase I (EC 2.7.7.7)	Drug Target	DrugBank	BLAT	P00582	Escherichia coli (strain K12)	Azelaic Acid;THYMIDINE-5'-THIOPHOSPHATE	Drug target		100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3628		VBIEscCol313224_3628		GTP-binding protein EngB	Drug Target	TTD	BLAT	TTDR00932					100	50	99	1e-115
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3632		VBIEscCol313224_3632		Nitrogen regulation protein NR(I), GlnG (=NtrC)	Drug Target	DrugBank	BLAT	P41789	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	Phosphoaspartate	Drug target		99	100	96	1e-265
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3634		VBIEscCol313224_3634		Glutamine synthetase type I (EC 6.3.1.2)	Drug Target	DrugBank	BLAT	P0A1P6	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	2-Amino-4-(Hydroxymethyl-Phosphinyl)Butanoic Acid	Drug target		100	100	98	1e-275
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3636		VBIEscCol313224_3636		Methylisocitrate lyase (EC 4.1.3.30)	Drug Target	DrugBank	BLAT	P77541	Escherichia coli (strain K12)	Isocitric Acid	Drug target		100	100	98	1e-162
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3641		VBIEscCol313224_3641		Cytosine permease	Transporter	TCDB	BLAT	P0AA82	Escherichia coli	the nucleobase:cation symporter-1 (ncs1) family.	2.A.39.1.1	15919996;1640834;16738553;9278503	100	100	100	1e-239
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3642		VBIEscCol313224_3642		Cytosine deaminase (EC 3.5.4.1)	Drug Target	DrugBank	BLAT	P25524	Escherichia coli (strain K12)	"""4-Hydroxy-3,4-Dihydro-1h-Pyrimidin-2-One;5-Fluoro-4-(S)-Hydroxy-3,4-Dihydropyrimidine"""	Drug target		100	100	98	1e-251
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3643		VBIEscCol313224_3643		Galactoside O-acetyltransferase (EC 2.3.1.18)	Drug Target	DrugBank	BLAT	P07464	Escherichia coli (strain K12)	Isopropyl beta-D-thiogalactopyranoside;Coenzyme A;4-nitrophenyl-beta-D-galactoside	Drug target		100	100	96	1e-114
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3644		VBIEscCol313224_3644		Lactose permease	Drug Target	DrugBank	BLAT	P02920	Escherichia coli (strain K12)	Thiodigalactoside	Drug target		100	100	100	1e-243
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3644		VBIEscCol313224_3644		Lactose permease	Transporter	TCDB	BLAT	P02920	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.5.1	10485888;12893935;15919996;1644770;16453726;16738553;1848449;2164211;2203471;6444453;7578103;9278503	100	100	100	1e-243
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3645		VBIEscCol313224_3645		beta-galactosidase (EC 3.2.1.23)	Drug Target	DrugBank	BLAT	P00722	Escherichia coli (strain K12)	"""Isopropyl beta-D-thiogalactopyranoside;D-Galctopyranosyl-1-On;1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose;2-deoxy-2-fluoro-�_-D-galactose;(5r,6s,7s,8s)-5-Hydroxymethyl-6,7,8-Trihydroxy-Tetrazolo[1,5-a]Piperidine;4-nitrophenyl-beta-D-galactoside;Allolactose;2-Fluoro-2-Deoxy-Beta-D-Galactopyranosyl-Beta-D-Glucopyranose;2-Deoxy-Beta-D-Galactose;Lactose;S,S-(2-Hydroxyethyl)Thiocysteine"""	Drug target		100	100	97	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3646		VBIEscCol313224_3646		Transcriptional repressor of the lac operon	Drug Target	DrugBank	BLAT	P03023	Escherichia coli (strain K12)	Isopropyl beta-D-thiogalactopyranoside;ORTHONITROPHENYL-BETA-D-FUCOPYRANOSIDE	Drug target		100	100	99	1e-197
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3648		VBIEscCol313224_3648		S-formylglutathione hydrolase (EC 3.1.2.12)	Human Homolog	Human	BLASTP	XP_005266335.1	Homo sapiens				99	98	50	7e-97
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3649		VBIEscCol313224_3649		S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	Human Homolog	Human	BLASTP	NP_000662.3	Homo sapiens				99	98	62	4e-165
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3651		VBIEscCol313224_3651		hypothetical protein	Transporter	TCDB	BLAT	Q47534	Escherichia coli (strain K12)	the outer membrane protein yaio (yaio) family.	9.B.52.1.1		99	54	96	3e-78
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3659		VBIEscCol313224_3659		Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	Drug Target	DrugBank	BLAT	P39377	Escherichia coli (strain K12)	(5r)-5-Amino-6-Hydroxyhexylcarbamic Acid;Lysine Nz-Carboxylic Acid	Drug target		100	100	98	1e-223
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3660		VBIEscCol313224_3660		Inner membrane protein YjiG	Transporter	TCDB	BLAT	C8UN36	Escherichia coli O111:H- (strain 11128 / EHEC)	"""the putative 4, 5, 8, 10 tms permease (4,5,8,10p) family."""	9.B.156.1.1		100	100	99	2e-81
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3661		VBIEscCol313224_3661		Uncharacterized protein YjiH	Transporter	TCDB	BLAT	P39379	Escherichia coli (strain K12)	the putative arginine transporter (argw) family.	9.A.5.4.2		100	100	98	1e-123
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3664		VBIEscCol313224_3664		Uncharacterized integral membrane protein YjiJ	Transporter	TCDB	BLAT	D6IHN4	Escherichia coli B185	the major facilitator superfamily (mfs).	2.A.1.51.2		98	98	90	1e-200
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3673		VBIEscCol313224_3673		Putrescine transport system permease protein PotH (TC 3.A.1.11.2)	Transporter	TCDB	BLAT	P31135	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.11.2	15919996;16738553;8416922;8905232;9278503;9298646;9651355;9761835	100	92	99	1e-168
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3674		VBIEscCol313224_3674		Putrescine transport system permease protein PotI (TC 3.A.1.11.2)	Transporter	TCDB	BLAT	P0AFL1	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.11.2	15919996;16738553;8416922;8905232;9278503;9298646;9651355;9761835	100	100	99	1e-155
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3677		VBIEscCol313224_3677		Arginine ABC transporter, substrate-binding protein ArtJ	Transporter	TCDB	BLAT	P30860	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.3	15919996;16738553;8501075;8801422;8905232;9278503;9298646;9600841	100	100	99	1e-138
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3678		VBIEscCol313224_3678		Arginine ABC transporter, permease protein ArtM	Transporter	TCDB	BLAT	P0AE30	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.3	15919996;16738553;8501075;8801422;8905232;9278503;9298646;9600841	100	100	100	1e-122
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3679		VBIEscCol313224_3679		Arginine ABC transporter, permease protein ArtQ	Transporter	TCDB	BLAT	P0AE34	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.3	15919996;16738553;8501075;8801422;8905232;9278503;9298646;9600841	100	100	100	1e-131
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3680		VBIEscCol313224_3680		Arginine ABC transporter, substrate-binding protein ArtI	Transporter	TCDB	BLAT	P30859	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.3	15919996;16738553;8501075;8801422;8905232;9278503;9298646;9600841	100	100	99	1e-137
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3681		VBIEscCol313224_3681		Arginine ABC transporter, ATP-binding protein ArtP	Transporter	TCDB	BLAT	P0AAF6	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.3	15919996;16738553;8501075;8801422;8905232;9278503;9298646;9600841	100	100	100	1e-136
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3688		VBIEscCol313224_3688		Pyruvate dehydrogenase (quinone) (EC 1.2.5.1)	Drug Target	DrugBank	BLAT	P07003	Escherichia coli (strain K12)	Nitrofural	Drug target		100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3691		VBIEscCol313224_3691		Lysine exporter LysO	Transporter	TCDB	BLAT	P75826	Escherichia coli (strain K12)	the lysine exporter (lyso) family.	2.A.124.1.1		100	100	98	1e-162
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3692		VBIEscCol313224_3692		Chaperone protein ClpB (ATP-dependent unfoldase)	Virulence Factor	PATRIC_VF	BLAT	STM2660	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2		Virulence	9573095	100	100	96	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3692		VBIEscCol313224_3692		Chaperone protein ClpB (ATP-dependent unfoldase)	Virulence Factor	Victors	BLAT	16765976	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			17526851	100	100	96	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3693		VBIEscCol313224_3693		FIG00003370: Multicopper polyphenol oxidase	Drug Target	DrugBank	BLAT	P33644	Escherichia coli (strain K12)	Citric Acid	Drug target		100	100	97	1e-140
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3695		VBIEscCol313224_3695		Outer membrane beta-barrel assembly protein BamD	Transporter	TCDB	BLAT	P0AC02	Escherichia coli	the outer membrane protein insertion porin (bam complex) (ompip) family.	1.B.33.1.3	11179681;12384590;12704152;15851030;16079137;16738553;1885529;2045357;2120198;9205837;9278503	100	100	100	1e-140
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3697		VBIEscCol313224_3697		Chorismate mutase I (EC 5.4.99.5) / Prephenate dehydratase (EC 4.2.1.51)	Drug Target	DrugBank	BLAT	P0A9J8	Escherichia coli (strain K12)	"""8-HYDROXY-2-OXA-BICYCLO[3.3.1]NON-6-ENE-3,5-DICARBOXYLIC ACID"""	Drug target		100	100	99	1e-220
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3703		VBIEscCol313224_3703		Integral membrane protein YfiB	Transporter	TCDB	BLAT	P07021	Escherichia coli (strain K12)	the ompa-ompf porin (oop) family.	1.B.6.1.21		100	79	99	9e-67
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3705		VBIEscCol313224_3705		tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)	Drug Target	DrugBank	BLAT	P0A876	Shigella flexneri	S-Adenosyl-L-Homocysteine	Drug target		100	100	100	1e-147
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3708		VBIEscCol313224_3708		Signal recognition particle protein Ffh	Transporter	TCDB	BLAT	P0AGD7	Escherichia coli	the general secretory pathway (sec) family.	3.A.5.1.1	10213615;10698927;10944122;12198149;12403785;12702815;12756233;1279430;12941690;12946344;1331806;15063851;15148364;15488768;15919996;1630901;1633829;16738553;17229438;17525736;17938627;2007553;2050112;2137819;2161989;2171778;2202723;2254269;2542029;2646297;2673920;2824434;2828030;2841285;3025556;6208370;6222285;6357787;7556084;7889938;8034620;8041620;8045257;8194520;8244950;8253067;8253068;8265357;8898086;9002525;9205837;9278503	100	100	100	1e-256
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3709		VBIEscCol313224_3709		Inner membrane protein YpjD	Transporter	TCDB	BLAT	P64432	Escherichia coli (strain K12)	the putative heme handling protein (hhp) family.	9.B.14.3.6		91	100	100	1e-148
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3713		VBIEscCol313224_3713		Outer membrane usher protein fimD precursor	Transporter	TCDB	BLAT	Q8CVM4	Escherichia coli O6	the outer membrane fimbrial usher porin (fup) family.	1.B.11.3.5	12471157	100	98	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3716		VBIEscCol313224_3716		Glycogen phosphorylase (EC 2.4.1.1)	Human Homolog	Human	BLASTP	NP_002854.3	Homo sapiens				98	95	50	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3721		VBIEscCol313224_3721		Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	Virulence Factor	PATRIC_VF	BLAT	STM14_4260	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		Intracellular survival and replication	20799091	100	100	95	1e-205
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3721		VBIEscCol313224_3721		Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	Virulence Factor	Victors	BLAT	267995764	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S			20799091	100	100	95	1e-205
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3722		VBIEscCol313224_3722		MarC family integral membrane protein	Transporter	TCDB	BLAT	P67143	Escherichia coli (strain K12)	the 6 tms neutral amino acid transporter (naat) family.	2.A.95.1.5		100	100	99	1e-103
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3724		VBIEscCol313224_3724		PTS system, N-acetylgalactosamine-specific IIB component	Transporter	TCDB	BLAT	Q9KIQ4	Escherichia coli	the pts mannose-fructose-sorbose (man) family.	4.A.6.1.4	10931310	100	92	99	1e-84
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.3726		VBIEscCol313224_3726		PTS system, N-acetylgalactosamine-specific IID component	Transporter	TCDB	BLAT	Q9KIQ2	Escherichia coli	the pts mannose-fructose-sorbose (man) family.	4.A.6.1.4	10931310	100	100	96	1e-158
